제목,기사 내용
캠페인·호신술 교육…도봉구 '여성폭력 추방주간' 프로그램,"(도봉구 제공)

서울 도봉구는 '2023 여성폭력 추방주간'을 맞아 캠페인, 영화상영, 호신술 교육 등 다양한 프로그램을 운영한다.여성폭력 추방주간은 11월25일부터 12월1일까지로, 정부는 2020년부터 매년 여성폭력 없는 사회를 위해 여성폭력 방지의 의미를 되새기고자 여성폭력 추방주간을 지정해 운영하고 있다.먼저 구는 지난 27일 서울 지하철 1·4호선 창동역 1번 출구 광장에서 여성친화도시 서포터즈, 골목길 모니터링단 등 구민 참여단과 함께 여성폭력 근절 캠페인을 실시했다.구민참여단과 구는 도봉구의 여성 안전 정책이 담긴 홍보물을 배부하며 여성폭력 추방주간의 의미를 주민들과 공유했다. 도봉경찰서도 동참해 불법촬영, 스토킹 등 여성폭력 예방의 필요성을 알렸다.오는 30일에는 롯데시네마 수유에서 '두 사람을 위한 식탁' 영화를 상영한다. 다음달 6일에는 양육자 등을 대상으로 성평등 동화 읽기를, 다음달 8일에는 도봉여성센터에서 소규모 사업자 및 예비 창업자들이 참여하는 같이마켓을 연다.또한 다음달 9일에는 도봉여성센터에서 '몸다양성 워크숍'을 통해 여성을 위한 다양한 자기방어 기술을 가르친다.오언석 도봉구청장은 ""가정, 학교, 직장, 온라인 등 일상에서 다양하게 일어나는 여성폭력을 예방하기 위해서는 우리의 관심이 필수""라며 안전한 사회로 나아가기 위한 구민 모두의 관심과 연대를 당부했다.maum@news1.kr"
"천안시, 국민행복민원실 재인증 기관 3회 연속 선정","2026년까지 3년간 우수민원실 인증 유지

충남 천안시는 2023 국민행복민원실 재인증 기관에 3회 연속으로 선정됐다고 29일 밝혔다.

국민행복민원실은 행정안전부가 전국 지자체, 교육청, 세무서, 경찰서, 국세청 등 행정기관을 대상으로 민원실 내·외부 환경, 민원서비스 만족도 등 4개 분야 24개 항목을 종합적으로 평가해 우수기관을 선정하고 인증하는 제도다. 올해 12개 신규 인증과 27개 재인증 기관을 선정했다.

시는 2016년 국민행복민원실 신규 인증 기관으로 선정된 이후 2019년과 올해 재인증 기관으로 지정돼 2026년까지 3년간 우수민원실 인증을 유지하게 됐다.

시는 그동안 민원처리 마일리지제 도입으로 민원 처리기간을 단축하고 인터넷 홈페이지 민원처리 진행상황 실시간 조회, 매주 월요일 야간민원실 운영 등 수준 높은 민원서비스 제공을 위해 노력해 왔다.

특히, 사회적 약자 전용창구 운영과 민원서식 외국어 번역본 및 큰 활자 민원서식을 제작·비치하는 등 사회적 약자를 배려하는 제도를 시행했다. 스마트 통합순번 대기시스템 구축, 무료법률상담소, 모유수유실·임산부 쉼터, 가족화장실을 설치해 방문 민원인 만족도를 높였다.

더불어 북카페, 청사 로비 각종 전시회 및 작품 발표회, 공연 개최 등으로 민원실을 방문하는 시민을 위한 다양한 문화공간을 조성하기도 했다.

박상돈 시장은 ""민원인을 위한 시책을 지속적으로 발굴하고, 민원인이 보다 편리하고 편안하게 민원실을 이용할 수 있도록 더 많은 방안을 모색하고 노력을 기울이겠다”고 말했다.

ko55@daum.net

저작권자 © 신아일보 무단전재 및 재배포 금지"
"영천경찰서, ‘찾아가는 공동체치안활동’ 운영","(사진-영천경찰서)

경북 영천경찰서가 28일 영천 금호전통시장을 찾아 유관 기관과 함께 경찰행정서비스 제공 및 홍보활동을 하는‘찾아가는 공동체치안활동’을 운영했다.

찾아가는 공동체치안활동’은 경찰 부서별 담당자들이 치안 현장을 찾아가 직접 시민들의 의견을 듣고 지역안전 문제 해결을 위한 상담을 진행하는 등 시민들과 보다 가까운 곳에서 범죄예방 홍보활동을 전개, 이를 통해 시민들의 체감안전도 향상을 꾀하고 다양한 경찰 치안 정책에 관한 홍보를 목적으로 하는 종합적인 생활안전활동이다.

이번 활동을 통해 공설시장 방문객들에게 이동형 CCTV 대여사업 소개 및 보이스피싱·교통사고 예방 홍보활동을 하고, 관내 취약지점의 범죄예방을 위한 탄력순찰 요청장소를 접수받는 등 최근 잇달아 발생하는 강력범죄 예방에 대한 적극적 홍보활동을 전개했다.

경찰서는 ""앞으로도 종합적인 경찰행정서비스 제공을 위해 ‘찾아가는 공동체치안활동’을 적극 운영해, 섬세하고 세밀한 공동체치안환경 조성으로 주민 체감안전도를 향상 시키겠다""고 전했다.

[신아일보] 영천/장병욱 기자"
"상주경찰서형사1팀, 전국 우수 형사팀 선정","전국 2·3급지 109개 경찰서 중 1위 선정

상주경찰서 형사1팀, 전국 우수 형사팀 선정 사진

경북 상주경찰서는 형사1팀이 2023년 3분기 전국 경찰서 형사팀 중 우수 형사팀(전국 2,3급지 경찰서 中 1위)으로 선정되었다고 밝혔다.

상주서 형사1팀은 올해 2,3분기 동안 마약류범죄 척결을 위한 대마·양귀비 단속과 보이스피싱 현금수거책 검거, 지명수배 절도범 검거, 실종자 발견을 위한 야간 산악수색 및 조기 발견을 통한 안전 확보 등으로 전국 최고 실적의 우수형사팀에 선정됐다.

박재흥 상주경찰서장은 앞으로도 강·절도 및 서민·사회적 약자 대상 범죄와 주요 민생침해범죄에 대해서는 단호한 법질서 확립으로 적극적인 대응을 통해 치안을 확립해 나갈 계획이라고 밝혔다.

[신아일보] 상주/ 김병식 기자"
"영주시청소년상담복지센터, '하반기 청소년 복지심의위원회’ 개최","(사진=영주시)

경북 영주시청소년상담복지센터가 29일 2층 회의실에서 청소년복지심의위원 15명이 참석한 가운데 ‘2023년 하반기 청소년안전망 청소년 복지심의위원회’를 개최했다.

‘청소년복지심의위원회’는 위기 청소년의 조기 발견과 맞춤형 서비스 제공을 위해 필요한 실태 점검 및 활성화 방안을 논의하기 위해 구성된 위원회이다.

이번 회의는 지역사회 청소년 관계기관(청소년상담복지센터, 교육지원청, 경찰서, 청소년수련원, 영주시종합사회복지관 등)이 함께 청소년의 위기 상황을 사전에 예방하고 성장 지원을 위한 청소년 안전망 사업을 활성화하기 위해 마련됐다.

회의에서는 2023년 청소년 안전망을 통해 지원된 위기청소년 현황과 상반기 안건에 대한 추진상황을 공유했다.

올해는 경제적·정서적으로 어려운 청소년 가정이 증가한 가운데 청소년복지심의위원회 관련기관뿐만 아니라 법무부 청소년범죄예방위원 영주지구위원회, 덕산한의원, 너나드리봉사단, 중앙로타리클럽, 철쭉라이온스 클럽, 모란로타리 클럽, 영주시 상도회, 더영주 등의 지원으로 지역의 위기청소년 65명에게 1165만 원 상당의 물품과 장학금을 지원했다.

위기청소년 특별지원 사업은 ‘국민기초생활보장법’ 등 다른 법률에 따라 지원을 받지 못하는 사각지대 청소년을 위해서 다각적인 지원을 하는 사업으로, 대상자로 선정된 청소년들은 경제적 지원뿐 아니라 청소년상담복지센터에서 상담 및 기타 서비스 등을 통해 지속적으로 사례관리를 받게 된다.

김동택 위원장은 “청소년들이 안전하고 보호받는 환경에서 건강하게 성장할 수 있도록 청소년 안전망 연계 기관의 지속적인 관심과 지원을 부탁드린다”라고 말했다.

한편 영주시 청소년상담복지센터는 지난 2006년 8월31일 청소년 안전망을 구축해 연계 기관 간의 상호협력과 정보공유를 통한 지역 현장 중심의 지원과 맞춤형 원-스톱 서비스로, 위기에 놓인 청소년에 대한 사회적 책임과 공감대 형성에 앞장서고 있다.

[신아일보] 영주/김용구 기자

kyk7649@empal.com

저작권자 © 신아일보 무단전재 및 재배포 금지"
“우리 아이 연말 선물은 책가방”…초등학교 취학통지 시작,"올 1월2일 오전 대구 동구 동대구초등학교에서 열린 2023학년도 신입생 예비소집에서 신입생과 학부모들이 면접 교실을 찾아가고 있다. 연합뉴스

교육부는 29일 2024학년도 초등학교 취학통지·예비소집을 시작한다고 밝혔다.

교육부·시도교육청은 12월20일까지 학교·지방자치단체와 함께 2024학년도 초등학교 입학 예정 아동의 보호자에게 등기우편·인편으로 취학통지서를 보낼 예정이다.

또한 ‘정부24’ 누리집을 통해 내달 20일까지 온라인 취학통지서 발급 서비스도 제공한다.

교육당국은 온라인 취학통지서 발급 서비스 제공 기간을 기존 11일에서 20일로 확대했다. 맞벌이 등을 이유로 가정에서 취학통지서를 받기 어려운 보호자도 자녀의 취학 관련 정보를 쉽게 확인할 수 있다.

2024학년도 예비소집은 대면으로 이뤄지는 것을 원칙으로 한다. 아동의 소재·안전을 면밀하게 파악하기 위해서다.

지역별·학교별로 예비소집 일정이 다르므로 보호자는 취학통지서 내용과 학교별 안내 사항을 꼼꼼히 살펴야 한다. 예비소집일 당일에는 취학통지서를 소지해 자녀와 함께 참여해야 한다.

예비소집에 응하지 않는다면 학교·지자체는 유선·가정방문 등 방법으로 아동의 소재·안전을 확인한다. 수사가 필요하다고 판단되면 관할 경찰서에 의뢰하게 된다.

만약 질병·발육상태 등을 이유로 아동이 취학이 어렵다면 보호자는 입학예정 학교에 취학의무 면제·유예를 신청할 수 있다. 입학 전에 해당 신청을 진행하려면 취학연도 1월1일부터 입학일 전날까지 신청하면 된다.

예비소집 결과와 취학대상아동 소재 확인 현황은 2024년 2월에 발표될 예정이다.

국내에 거주하고 있는 외국인 아동이 초등학교 입학을 원한다면, 보호자가 거주지 내 초등학교에 입학을 신청하면 된다.

중도입국·난민 아동·학부모는 법무부와 정보를 연계해 입학절차 안내 문자를 해당 국가의 언어로 발송한다. 다양한 언어로 만들어진 국내학교 편입학 안내 자료도 함께 제공한다.

김태훈 교육복지돌봄지원관은 “학부모님께서 원활한 취학을 위해 자녀와 함께 초등학교 예비소집에 참석해 주시길 당부드린다”며 “모든 취학대상 아동의 소재와 한전을 확인하기 위해 관계기관과 함께 최선을 다해 노력하겠다”고 강조했다.

홍지상 기자"
"예산군, 이륜차 사고 자동신고 시스템 시범사업 위한 시스템 센서 설치",SNS 기사보내기 카카오스토리(으)로 기사보내기 구글+(으)로 기사보내기 네이버밴드(으)로 기사보내기 카카오톡(으)로 기사보내기 핀터레스트(으)로 기사보내기 URL복사(으)로 기사보내기 이메일(으)로 기사보내기 다른 공유 찾기 기사스크랩하기
"노원구, '아동안전보호인력' 전국 유일 배치→확충","여기도 콜록, 저기도 콜록…'2023 독감 대란' [인싸_이 ..."
"경북도, 빅데이터 활용 농산물 절도 취약지에 이동형 CCTV 보급","1김현정 ""코 보정물 빼고 선해져…돈 떼이고 목사와 결혼"""
"양구경찰서, 공중화장실 안심 비상벨 정상작동 점검","양구경찰서에서는 관내 공중화장실 안심 비상벨 정상작동 여부와 불법카메라 설치 여부 등을 군청담당자와 함께 합동 점검을 실시했다

강원 양구경찰서에서는 관내 공중화장실 안심 비상벨 정상작동 여부와 불법카메라 설치 여부 등을 군청담당자와 함께 합동 점검을 실시했다고 29일 밝혔다.

이번 점검활동은 양구군에서 유치되고 있는 각종 스포츠대회 참가 선수들과 주민 불안해소 및 범죄예방을 위해 추진됐다.

이번 점검활동에서는 비상벨 작동상태 및 112상황실 연계 여부와 함께 성범죄 예방을 위한 불법촬영 기기 설치 여부 등을 집중점검했다.

경찰 관계자는 “빈틈없는 점검활동을 통해 양구군을 찾는 방문객들과 주민들이 안전하게 공중화장실을 사용할 수 있도록 하겠다”고 말했다.

[전국매일신문] 양구/ 오경민기자

ogm@jeonmae.co.kr

저작권자 © 전국매일신문 - 전국의 생생한 뉴스를 ‘한눈에’ 무단전재 및 재배포 금지"
